LCLid,latitude,longitude
MAC000923,51.68180788,-0.491263052
MAC000923,51.68397522,-0.475413676
MAC000923,51.68246623,-0.476988596
MAC000923,51.68017801,-0.486676912
MAC000923,51.67025768,-0.475133078
MAC000923,51.68581219,-0.475099786
MAC000923,51.67983689,-0.476046464
MAC000923,51.67175023,-0.486650201
MAC003199,51.55623984,-0.206155211
MAC003199,51.55365597,-0.194010054
MAC003199,51.54554193,-0.19819315
MAC003199,51.54566167,-0.202343722
MAC003199,51.56091914,-0.195246829
MAC003199,51.56438985,-0.198293325
MAC003199,51.55005429,-0.200432539
MAC003199,51.55634858,-0.197854292
MAC003199,51.55158298,-0.189444657
MAC003199,51.55501306,-0.207132588
MAC003194,51.66219872,-0.422227996
MAC003194,51.67765491,-0.417598853
MAC003194,51.67427221,-0.430927566
MAC003194,51.66510558,-0.422535853
MAC003194,51.66616573,-0.414340886
MAC003194,51.6640536,-0.415776921
MAC003194,51.66257471,-0.422138724
MAC003194,51.65928884,-0.43015742
MAC003194,51.65874468,-0.429709093
MAC003194,51.66810325,-0.423283353
MAC005434,51.54591458,0.164290825
MAC005434,51.53757609,0.172403453
MAC005434,51.53629207,0.158794106
MAC005434,51.52955847,0.163032144
MAC005434,51.52944303,0.161140815
MAC005434,51.53877751,0.175155067
MAC005434,51.53067446,0.173267874
MAC005434,51.53241595,0.165767477
MAC005434,51.5488963,0.163726593
MAC005434,51.5436336,0.175207994
MAC002768,51.37089412,-0.230937746
MAC002768,51.37073542,-0.225605314
MAC002768,51.36814364,-0.219997914
MAC002768,51.37569655,-0.218795645
MAC002768,51.36159409,-0.232930474
MAC002768,51.36803132,-0.220377672
MAC002768,51.37286831,-0.237787432
MAC002768,51.36130799,-0.238413684
MAC002768,51.37408172,-0.226526824
MAC002768,51.3694413,-0.228926244
MAC004372,51.47900611,-0.35429634
MAC004372,51.46739574,-0.346910565
MAC004372,51.47573312,-0.350709203
MAC004372,51.47439562,-0.35214314
MAC004372,51.47091795,-0.348034755
MAC004372,51.47727177,-0.347365802
MAC004372,51.48086206,-0.353817697
MAC004372,51.48331625,-0.350928205
MAC004372,51.47630187,-0.344340258
MAC004372,51.47185468,-0.350746299
MAC001339,51.46033868,-0.067031016
MAC001339,51.47385848,-0.065717362
MAC001339,51.46329059,-0.075617752
MAC001339,51.4702757,-0.071990455
MAC001339,51.46246676,-0.076345371
MAC001339,51.46948545,-0.061694205
MAC001339,51.46206947,-0.058707935
MAC001339,51.47148359,-0.072705116
MAC001339,51.45861967,-0.068718842
MAC001339,51.46267232,-0.068250601
MAC003139,51.34940486,-0.058362877
MAC003139,51.34934629,-0.048361714
MAC003139,51.34024086,-0.046962563
MAC003139,51.34066762,-0.057426862
MAC003139,51.35835506,-0.04746054
MAC003139,51.35786345,-0.040514425
MAC003139,51.33943379,-0.057401144
MAC003139,51.34987841,-0.045654627
MAC003139,51.34036621,-0.053922913
MAC003139,51.35493217,-0.053875654
MAC003673,51.50314728,0.138491111
MAC003673,51.51839951,0.135099904
MAC003673,51.50036187,0.139002758
MAC003673,51.51733641,0.12552508
MAC003673,51.49888971,0.133117696
MAC003673,51.50177635,0.135058624
MAC003673,51.51806055,0.139683732
MAC003673,51.50385522,0.138174524
MAC003673,51.49867487,0.121392914
MAC003673,51.51623415,0.126992641
MAC002272,51.53394428,0.07893401
MAC002272,51.52851212,0.07059354
MAC002272,51.53209025,0.075468338
MAC002272,51.53685786,0.08361404
MAC002272,51.52957404,0.07920765
MAC002272,51.52919764,0.075499016
MAC002272,51.53638345,0.074804889
MAC002272,51.54130859,0.070561849
MAC002272,51.54256119,0.086717824
MAC002272,51.53900714,0.08777753
MAC003303,51.42488128,-0.0344169
MAC003303,51.44135672,-0.028928611
MAC003303,51.44171772,-0.016412469
MAC003303,51.42671888,-0.02759797
MAC003303,51.43919419,-0.019725835
MAC003303,51.43304696,-0.032753177
MAC003303,51.43720245,-0.019530347
MAC003303,51.4330758,-0.026907368
MAC003303,51.42515528,-0.025933046
MAC003303,51.44038287,-0.016758561
MAC002000,51.66116588,-0.260532194
MAC002000,51.64424016,-0.263383951
MAC002000,51.64270146,-0.275000433
MAC002000,51.65283051,-0.277841849
MAC002000,51.65757568,-0.26385903
MAC002000,51.64659654,-0.266845509
MAC002000,51.64378363,-0.263779702
MAC002000,51.6590879,-0.265670105
MAC002000,51.66190407,-0.269934318
MAC002000,51.65606406,-0.261220984
MAC001388,51.60058023,-0.498889708
MAC001388,51.59737787,-0.497455471
MAC001388,51.58926102,-0.502635113
MAC001388,51.59519758,-0.512659885
MAC001388,51.59697841,-0.506823234
MAC001388,51.59586413,-0.514042637
MAC001388,51.5951826,-0.502214314
MAC001388,51.5991187,-0.494617346
MAC001388,51.59966703,-0.497576761
MAC001388,51.60044557,-0.504393786
MAC003769,51.57933846,0.010578637
MAC003769,51.5851534,-0.006309039
MAC003769,51.57387855,0.005932461
MAC003769,51.5809094,0.004492809
MAC003769,51.5687347,0.003898631
MAC003769,51.57020673,-0.00519548
MAC003769,51.58621088,0.007359788
MAC003769,51.5783032,-0.001792472
MAC003769,51.5825294,-0.003660062
MAC003769,51.58482749,0.00604136
MAC003104,51.36680045,-0.173386662
MAC003104,51.37691956,-0.168220436
MAC003104,51.3795375,-0.165888169
MAC003104,51.3769424,-0.170062419
MAC003104,51.36838766,-0.166123763
MAC003104,51.3637058,-0.156697702
MAC003104,51.37441744,-0.174332832
MAC003104,51.37852393,-0.159803519
MAC003104,51.36847934,-0.166767159
MAC003104,51.36126547,-0.16279987
MAC003107,51.67905739,-0.201180692
MAC003107,51.69369501,-0.199749457
MAC003107,51.68243102,-0.199260973
MAC003107,51.69524101,-0.202042844
MAC003107,51.67877553,-0.193214875
MAC003107,51.68169645,-0.195093561
MAC003107,51.69649814,-0.191114702
MAC003107,51.69474194,-0.189132143
MAC003107,51.68151328,-0.190999737
MAC003107,51.69266606,-0.197337121
MAC001392,51.31089022,-0.004561746
MAC001392,51.30964896,-0.014441771
MAC001392,51.31851797,0.004044832
MAC001392,51.31354537,-0.011410615
MAC001392,51.30879826,0.003601054
MAC001392,51.32003877,0.004093531
MAC001392,51.32083543,0.000602261
MAC001392,51.32441358,-0.013160731
MAC001392,51.31406759,-0.003739578
MAC001392,51.30544129,-0.007821598
MAC001456,51.6235147,-0.308312782
MAC001456,51.62596344,-0.303178078
MAC001456,51.61519605,-0.301081968
MAC001456,51.62666723,-0.309847518
MAC001456,51.62137489,-0.29948458
MAC001456,51.62507316,-0.306837635
MAC001456,51.6169862,-0.293067865
MAC001456,51.62120603,-0.306101142
MAC001456,51.62612559,-0.295724823
MAC001456,51.62592121,-0.299828813
MAC000911,51.57480201,0.117185502
MAC000911,51.56040065,0.11185395
MAC000911,51.57652063,0.10997609
MAC000911,51.56061923,0.107719184
MAC000911,51.56417353,0.112347663
MAC000911,51.56830841,0.103176534
MAC000911,51.57651273,0.106778782
MAC000911,51.57038946,0.10938243
MAC000911,51.57534477,0.119283422
MAC000911,51.57668016,0.109737923
MAC001604,51.38946322,0.035794021
MAC001604,51.38609571,0.03606894
MAC001604,51.37311543,0.035552905
MAC001604,51.37700664,0.022799799
MAC001604,51.38265788,0.039844233
MAC001604,51.37452034,0.035500822
MAC001604,51.38333165,0.022140427
MAC001604,51.37532059,0.03400911
MAC001604,51.38145426,0.029457791
MAC001604,51.38473526,0.028617072
MAC001550,51.57416639,-0.389404391
MAC001550,51.5650675,-0.387933195
MAC001550,51.56607051,-0.39009522
MAC001550,51.56268167,-0.403749841
MAC001550,51.56629623,-0.40032891
MAC001550,51.56745805,-0.396379615
MAC001550,51.56108772,-0.399468172
MAC001550,51.5634195,-0.393517902
MAC001550,51.55928974,-0.386189481
MAC001550,51.56961685,-0.389390834
MAC003386,51.38298872,-0.234820419
MAC003386,51.38207445,-0.228864744
MAC003386,51.39045236,-0.245306618
MAC003386,51.3965084,-0.225834506
MAC003386,51.39916584,-0.227092918
MAC003386,51.3905792,-0.242684331
MAC003386,51.38555476,-0.244713697
MAC003386,51.38717716,-0.23332392
MAC003386,51.39085922,-0.231248965
MAC003386,51.39494144,-0.23617153
MAC002913,51.39958824,-0.073439771
MAC002913,51.38983815,-0.069591155
MAC002913,51.40286123,-0.076993962
MAC002913,51.40186172,-0.075450094
MAC002913,51.38856803,-0.077223211
MAC002913,51.39612077,-0.075260362
MAC002913,51.39473972,-0.078897235
MAC002913,51.39612095,-0.078227239
MAC002913,51.39609737,-0.063051165
MAC002913,51.39735247,-0.075001308
MAC003129,51.49497632,-0.263776699
MAC003129,51.50553776,-0.263930886
MAC003129,51.49812029,-0.256989739
MAC003129,51.49873184,-0.259421474
MAC003129,51.49757787,-0.250425831
MAC003129,51.4937745,-0.249326183
MAC003129,51.50206077,-0.263720247
MAC003129,51.48933933,-0.255717158
MAC003129,51.49402521,-0.245580745
MAC003129,51.50162607,-0.258185785
MAC001732,51.36174065,-0.151092288
MAC001732,51.35711256,-0.15331753
MAC001732,51.35725774,-0.151711987
MAC001732,51.36645649,-0.156735144
MAC001732,51.35918075,-0.143899866
MAC001732,51.37244292,-0.141868633
MAC001732,51.35851835,-0.143554549
MAC001732,51.36368014,-0.14420706
MAC001732,51.35418484,-0.149336793
MAC001732,51.36349884,-0.153631521
MAC001192,51.34308258,0.04996557
MAC001192,51.34583361,0.053301122
MAC001192,51.350248,0.060693937
MAC001192,51.3461058,0.053141509
MAC001192,51.35387324,0.048550956
MAC001192,51.35669672,0.051013871
MAC001192,51.36039516,0.047241906
MAC001192,51.34642222,0.059108069
MAC001192,51.34780564,0.046541248
MAC001192,51.35654798,0.057105783
MAC001472,51.67048026,0.0785197
MAC001472,51.6833111,0.084009263
MAC001472,51.68282336,0.078003617
MAC001472,51.67498917,0.081286244
MAC001472,51.67120789,0.074800817
MAC001472,51.6861029,0.093222829
MAC001472,51.68010753,0.085646399
MAC001472,51.68298968,0.076233864
MAC001472,51.67817752,0.075914898
MAC001472,51.67346859,0.082978426
MAC001476,51.2992999,-0.219905225
MAC001476,51.29686879,-0.228057894
MAC001476,51.29900078,-0.23536806
MAC001476,51.28262386,-0.220290008
MAC001476,51.2878178,-0.232467615
MAC001476,51.29150154,-0.223130093
MAC001476,51.29480697,-0.235105018
MAC001476,51.2882507,-0.227954603
MAC001476,51.2867806,-0.226575673
MAC001476,51.28650289,-0.216232663
MAC000114,51.32632649,0.008572228
MAC000114,51.31256965,0.008356153
MAC000114,51.3115445,0.009470294
MAC000114,51.32607283,-0.000940785
MAC000114,51.31682264,-0.001352482
MAC000114,51.32348323,0.004828506
MAC000114,51.32292406,0.005019874
MAC000114,51.3135515,0.012920795
MAC000114,51.31078093,0.005059486
MAC000114,51.32108926,0.005737224
MAC003377,51.50747512,-0.11133723
MAC003377,51.51197139,-0.093393166
MAC003377,51.51316566,-0.097445199
MAC003377,51.50603418,-0.103944732
MAC003377,51.50552419,-0.09314456
MAC003377,51.51861796,-0.11067286
MAC003377,51.51375828,-0.096706183
MAC003377,51.50703074,-0.10126406
MAC003377,51.51182465,-0.098494025
MAC003377,51.51495742,-0.102362001
MAC001185,51.34109779,-0.330801167
MAC001185,51.35021373,-0.32259783
MAC001185,51.33320337,-0.331972468
MAC001185,51.3339311,-0.326938147
MAC001185,51.3348911,-0.324136092
MAC001185,51.34447934,-0.320979406
MAC001185,51.33916302,-0.322667028
MAC001185,51.3348218,-0.32454685
MAC001185,51.33427622,-0.33179522
MAC001185,51.34532013,-0.320396892
MAC002985,51.38379437,-0.045153836
MAC002985,51.39330058,-0.044630563
MAC002985,51.3949798,-0.061171395
MAC002985,51.38298789,-0.045818034
MAC002985,51.387081,-0.052176437
MAC002985,51.39401252,-0.048647625
MAC002985,51.39322473,-0.06069305
MAC002985,51.39454626,-0.04894866
MAC002985,51.38367091,-0.062284431
MAC002985,51.39148822,-0.051045649
MAC005312,51.55176209,-0.04488179
MAC005312,51.55827277,-0.056040063
MAC005312,51.56547685,-0.044670223
MAC005312,51.5665253,-0.04909558
MAC005312,51.5588991,-0.050355215
MAC005312,51.55382929,-0.055997734
MAC005312,51.56057787,-0.057257093
MAC005312,51.56359422,-0.050457468
MAC005312,51.56899697,-0.043506226
MAC005312,51.56421583,-0.056627447
MAC004865,51.38758315,0.137567649
MAC004865,51.39675879,0.136000515
MAC004865,51.39762635,0.140951624
MAC004865,51.4005655,0.135649796
MAC004865,51.39093072,0.147353707
MAC004865,51.39847926,0.138082803
MAC004865,51.38924031,0.148270898
MAC004865,51.39239117,0.150862577
MAC004865,51.38735316,0.148891414
MAC004865,51.39611921,0.149322463
MAC003227,51.54735239,-0.258659185
MAC003227,51.55176033,-0.259397736
MAC003227,51.54534246,-0.246357376
MAC003227,51.54727444,-0.249351462
MAC003227,51.54348749,-0.24568797
MAC003227,51.55598424,-0.254761213
MAC003227,51.55509398,-0.258186798
MAC003227,51.55044661,-0.251753482
MAC003227,51.54777295,-0.251818877
MAC003227,51.55431498,-0.245171692
MAC003467,51.32241687,0.137659538
MAC003467,51.32755567,0.147193983
MAC003467,51.33535704,0.149102425
MAC003467,51.3356462,0.149042504
MAC003467,51.33263809,0.147135623
MAC003467,51.32271587,0.135571073
MAC003467,51.33842416,0.137227886
MAC003467,51.33399152,0.142800854
MAC003467,51.33647345,0.142939097
MAC003467,51.32902155,0.142562823
MAC005540,51.6327815,-0.42561157
MAC005540,51.61738288,-0.414914161
MAC005540,51.62339769,-0.432117611
MAC005540,51.62086622,-0.413744976
MAC005540,51.62746912,-0.418259265
MAC005540,51.62741409,-0.421623428
MAC005540,51.6270671,-0.429420114
MAC005540,51.62271257,-0.420940833
MAC005540,51.62737226,-0.417445332
MAC005540,51.63105179,-0.428414082
MAC004493,51.29284493,-0.197103746
MAC004493,51.2924792,-0.212105401
MAC004493,51.30125236,-0.200582747
MAC004493,51.28971688,-0.206492516
MAC004493,51.29977488,-0.205318234
MAC004493,51.28798163,-0.208918423
MAC004493,51.30515398,-0.211703596
MAC004493,51.29847798,-0.208374052
MAC004493,51.30537586,-0.203509882
MAC004493,51.30411375,-0.20629979
MAC000483,51.56984869,0.064689299
MAC000483,51.56676013,0.075751424
MAC000483,51.58545125,0.07032786
MAC000483,51.58328732,0.060770981
MAC000483,51.57093681,0.078279572
MAC000483,51.56888674,0.069721266
MAC000483,51.58465514,0.067265261
MAC000483,51.57028318,0.074616207
MAC000483,51.5700722,0.070138274
MAC000483,51.56783121,0.076846654
MAC003232,51.57174263,-0.045839181
MAC003232,51.58478399,-0.045227416
MAC003232,51.57802612,-0.054017737
MAC003232,51.57382529,-0.056304674
MAC003232,51.56793787,-0.049877135
MAC003232,51.57610049,-0.054092928
MAC003232,51.57831269,-0.043299199
MAC003232,51.57241703,-0.048279505
MAC003232,51.56627952,-0.056277938
MAC003232,51.5809559,-0.054993577
MAC002903,51.65048911,-0.079781614
MAC002903,51.65689351,-0.076936124
MAC002903,51.65865545,-0.079344706
MAC002903,51.64476642,-0.084112086
MAC002903,51.6593176,-0.083802967
MAC002903,51.66140889,-0.073885902
MAC002903,51.64427819,-0.073912371
MAC002903,51.64895947,-0.08346252
MAC002903,51.64583668,-0.070194711
MAC002903,51.65107704,-0.083646325
MAC003513,51.49201928,-0.245254483
MAC003513,51.48588856,-0.232879185
MAC003513,51.4908077,-0.236436668
MAC003513,51.49432594,-0.23727339
MAC003513,51.47790732,-0.232583884
MAC003513,51.47561427,-0.22753104
MAC003513,51.48984879,-0.232498838
MAC003513,51.48699116,-0.228611568
MAC003513,51.48704214,-0.239332691
MAC003513,51.48068442,-0.229341775
MAC001593,51.58566471,-0.24524544
MAC001593,51.57953409,-0.245046
MAC001593,51.57711293,-0.246604704
MAC001593,51.58483483,-0.251117423
MAC001593,51.59535046,-0.258811361
MAC001593,51.59289514,-0.258723849
MAC001593,51.57581847,-0.244231538
MAC001593,51.59488299,-0.257966928
MAC001593,51.58486493,-0.255093247
MAC001593,51.57906447,-0.248486545
MAC003249,51.62378116,-0.21946437
MAC003249,51.62300831,-0.225382299
MAC003249,51.62363605,-0.230762437
MAC003249,51.63103468,-0.232422826
MAC003249,51.61710741,-0.220750994
MAC003249,51.63187173,-0.226031807
MAC003249,51.62016501,-0.233736142
MAC003249,51.61909796,-0.228637669
MAC003249,51.618284,-0.227242432
MAC003249,51.62057998,-0.229062721
MAC003243,51.39615761,-0.278647169
MAC003243,51.40043919,-0.289087605
MAC003243,51.38189515,-0.279238245
MAC003243,51.39391463,-0.286594687
MAC003243,51.38283399,-0.277628275
MAC003243,51.3854217,-0.288350396
MAC003243,51.39226629,-0.290072495
MAC003243,51.39725678,-0.280207516
MAC003243,51.39008981,-0.28063004
MAC003243,51.39896766,-0.281492244
MAC003824,51.39038985,-0.362312346
MAC003824,51.38279423,-0.367501382
MAC003824,51.38027177,-0.371413361
MAC003824,51.38853025,-0.36058032
MAC003824,51.37315667,-0.365296257
MAC003824,51.38566094,-0.369447719
MAC003824,51.37508942,-0.368804607
MAC003824,51.37666369,-0.372501521
MAC003824,51.38493032,-0.37570346
MAC003824,51.37773484,-0.371821317
MAC005511,51.39039422,-0.278541773
MAC005511,51.38227155,-0.286492075
MAC005511,51.38313086,-0.284987697
MAC005511,51.39559954,-0.274482383
MAC005511,51.38467884,-0.270778164
MAC005511,51.3877903,-0.288124899
MAC005511,51.39374981,-0.283910665
MAC005511,51.40054976,-0.281208083
MAC005511,51.38367069,-0.2685914
MAC005511,51.39615825,-0.27532343
MAC005166,51.42608028,-0.367138652
MAC005166,51.42253445,-0.361094707
MAC005166,51.44143802,-0.365917326
MAC005166,51.44118952,-0.376009182
MAC005166,51.42176854,-0.364138699
MAC005166,51.42696078,-0.370678916
MAC005166,51.42195371,-0.370758249
MAC005166,51.42757957,-0.364179011
MAC005166,51.4395699,-0.370150736
MAC005166,51.43904027,-0.374292134
MAC002975,51.67322859,-0.455996174
MAC002975,51.67578173,-0.46018806
MAC002975,51.66109787,-0.467284322
MAC002975,51.66476044,-0.454171593
MAC002975,51.66453786,-0.462682724
MAC002975,51.67785848,-0.46203633
MAC002975,51.67307924,-0.464945161
MAC002975,51.66441199,-0.453151198
MAC002975,51.67826869,-0.466036079
MAC002975,51.66494698,-0.464872137
MAC002216,51.44306274,-0.412410706
MAC002216,51.4512405,-0.407354024
MAC002216,51.45987788,-0.413136674
MAC002216,51.45684224,-0.416358452
MAC002216,51.44434886,-0.407047374
MAC002216,51.45255862,-0.408609973
MAC002216,51.45667791,-0.402781903
MAC002216,51.44370543,-0.400163275
MAC002216,51.44244498,-0.414479083
MAC002216,51.45862877,-0.413878623
MAC004103,51.68816046,-0.230455434
MAC004103,51.67587489,-0.231212482
MAC004103,51.67606032,-0.21961801
MAC004103,51.683246,-0.22749852
MAC004103,51.67104565,-0.224363868
MAC004103,51.6773657,-0.230014113
MAC004103,51.67671598,-0.229597356
MAC004103,51.66981314,-0.228526515
MAC004103,51.6753587,-0.231019087
MAC004103,51.67707652,-0.216367626
MAC001285,51.6669141,-0.158118972
MAC001285,51.65329656,-0.159242434
MAC001285,51.659571,-0.140728585
MAC001285,51.65344537,-0.156026215
MAC001285,51.67049124,-0.142832767
MAC001285,51.65174814,-0.14066191
MAC001285,51.65946538,-0.144682078
MAC001285,51.65283048,-0.157645316
MAC001285,51.65195874,-0.156312042
MAC001285,51.6652851,-0.156138861
MAC000818,51.54525498,-0.395306599
MAC000818,51.55382661,-0.378940103
MAC000818,51.55643697,-0.381255488
MAC000818,51.55386358,-0.394475072
MAC000818,51.55443836,-0.38213976
MAC000818,51.55379192,-0.387047766
MAC000818,51.54996415,-0.393493027
MAC000818,51.56377334,-0.381605776
MAC000818,51.56141715,-0.388986022
MAC000818,51.55111248,-0.377891277
MAC003628,51.28977212,0.14342256
MAC003628,51.28873557,0.142680718
MAC003628,51.29964848,0.132113764
MAC003628,51.30022368,0.142061683
MAC003628,51.29196553,0.139407391
MAC003628,51.30553231,0.137280035
MAC003628,51.30405307,0.146026998
MAC003628,51.29366412,0.138715968
MAC003628,51.29687405,0.144130079
MAC003628,51.30367885,0.141802085
MAC001034,51.3011186,-0.316440293
MAC001034,51.29770128,-0.316627282
MAC001034,51.30804524,-0.335377283
MAC001034,51.30060772,-0.329668679
MAC001034,51.30751705,-0.317830166
MAC001034,51.29305315,-0.335166478
MAC001034,51.30689059,-0.316678156
MAC001034,51.2996782,-0.328057239
MAC001034,51.29321688,-0.333520669
MAC001034,51.29673993,-0.329794002
MAC002488,51.61210451,0.173503514
MAC002488,51.62217958,0.181500621
MAC002488,51.6279345,0.181132091
MAC002488,51.62742255,0.170608067
MAC002488,51.61709548,0.175535432
MAC002488,51.6267438,0.173072353
MAC002488,51.61326007,0.188915432
MAC002488,51.62207076,0.188735587
MAC002488,51.62138831,0.173972238
MAC002488,51.625086,0.185094007
MAC005510,51.61549777,0.136183399
MAC005510,51.62626627,0.14298322
MAC005510,51.61703206,0.139277011
MAC005510,51.62606753,0.126322358
MAC005510,51.6303579,0.128297283
MAC005510,51.61453923,0.143426611
MAC005510,51.62565423,0.138826013
MAC005510,51.62366645,0.126134635
MAC005510,51.61642628,0.137696295
MAC005510,51.61766547,0.129144913
MAC001555,51.65790884,-0.416209767
MAC001555,51.66926547,-0.426839681
MAC001555,51.67222425,-0.424330861
MAC001555,51.66184556,-0.420284381
MAC001555,51.66239616,-0.424359865
MAC001555,51.66350513,-0.422393476
MAC001555,51.67168551,-0.417923453
MAC001555,51.66160915,-0.428071198
MAC001555,51.65813237,-0.433300846
MAC001555,51.66255277,-0.433641188
MAC005544,51.61004118,-0.066560711
MAC005544,51.61731162,-0.062924551
MAC005544,51.61124854,-0.054634157
MAC005544,51.59966529,-0.053879752
MAC005544,51.60808471,-0.056368117
MAC005544,51.60300947,-0.065322139
MAC005544,51.61113768,-0.063251365
MAC005544,51.60246552,-0.049957048
MAC005544,51.61161141,-0.051719426
MAC005544,51.61637825,-0.049103594
MAC003203,51.44698879,-0.213567286
MAC003203,51.45230211,-0.202412762
MAC003203,51.45840851,-0.199135143
MAC003203,51.44676511,-0.213647052
MAC003203,51.44462424,-0.206329895
MAC003203,51.4568221,-0.210126016
MAC003203,51.45567947,-0.206313949
MAC003203,51.4583959,-0.216076646
MAC003203,51.45684225,-0.209632726
MAC003203,51.45019743,-0.207018652
MAC003798,51.3368858,-0.219054497
MAC003798,51.33767847,-0.236585996
MAC003798,51.35291861,-0.237254273
MAC003798,51.34540153,-0.228969591
MAC003798,51.34115365,-0.233016262
MAC003798,51.34379086,-0.228157111
MAC003798,51.34102664,-0.219618358
MAC003798,51.34540207,-0.236309531
MAC003798,51.33337492,-0.23003338
MAC003798,51.33808775,-0.223656643
MAC003781,51.34551516,-0.012102142
MAC003781,51.34992727,-0.01849706
MAC003781,51.34802341,-0.024324978
MAC003781,51.34652226,-0.014169262
MAC003781,51.34709184,-0.014611271
MAC003781,51.34045606,-0.028502848
MAC003781,51.34619481,-0.019058425
MAC003781,51.35257261,-0.009913411
MAC003781,51.35544418,-0.008961092
MAC003781,51.35004487,-0.019509832
MAC003167,51.57851274,-0.490841931
MAC003167,51.58758635,-0.501760041
MAC003167,51.58621097,-0.494630503
MAC003167,51.58636239,-0.506726136
MAC003167,51.58708095,-0.506224789
MAC003167,51.58173792,-0.506685913
MAC003167,51.59190891,-0.498127731
MAC003167,51.58047397,-0.499501903
MAC003167,51.59119278,-0.50144263
MAC003167,51.57435696,-0.498906592
MAC004309,51.41295962,0.088683706
MAC004309,51.40790798,0.085859908
MAC004309,51.41079728,0.094524212
MAC004309,51.41904662,0.097495385
MAC004309,51.40988598,0.081760327
MAC004309,51.41024701,0.093972523
MAC004309,51.40845749,0.099342723
MAC004309,51.40691287,0.083092366
MAC004309,51.41113863,0.099309353
MAC004309,51.41643531,0.083679364
MAC001205,51.70326931,-0.164571523
MAC001205,51.68992533,-0.15958939
MAC001205,51.69071925,-0.147557516
MAC001205,51.70793576,-0.164374832
MAC001205,51.70844047,-0.14941596
MAC001205,51.69421248,-0.162856683
MAC001205,51.69550813,-0.165524034
MAC001205,51.68886926,-0.164047037
MAC001205,51.70779004,-0.152693238
MAC001205,51.70702262,-0.164144562
MAC001119,51.28468077,0.016784426
MAC001119,51.28913381,0.029593229
MAC001119,51.28312441,0.020220301
MAC001119,51.2724822,0.033914638
MAC001119,51.27200244,0.021982663
MAC001119,51.28727687,0.022014318
MAC001119,51.28936924,0.020955007
MAC001119,51.28757652,0.027898725
MAC001119,51.27905148,0.017165969
MAC001119,51.28481214,0.016298484
MAC001485,51.57724709,0.151833777
MAC001485,51.56736976,0.138855168
MAC001485,51.56961568,0.148419518
MAC001485,51.56644012,0.1462073
MAC001485,51.57605444,0.13473442
MAC001485,51.5671195,0.15226617
MAC001485,51.57379857,0.146262683
MAC001485,51.57916193,0.132749902
MAC001485,51.57270077,0.146918103
MAC001485,51.57424227,0.135148948
MAC002242,51.39938559,-0.266806767
MAC002242,51.40807926,-0.260036802
MAC002242,51.40825557,-0.275963856
MAC002242,51.40375966,-0.26646571
MAC002242,51.40453065,-0.275863764
MAC002242,51.39946245,-0.266842629
MAC002242,51.39365434,-0.269786607
MAC002242,51.40022465,-0.266328614
MAC002242,51.39337871,-0.265115828
MAC002242,51.41048606,-0.269165624
MAC002076,51.48465101,-0.462877294
MAC002076,51.48341527,-0.454505566
MAC002076,51.48988774,-0.460963661
MAC002076,51.48289554,-0.453046959
MAC002076,51.48202346,-0.462235473
MAC002076,51.49434976,-0.458556557
MAC002076,51.49394514,-0.46230824
MAC002076,51.48394705,-0.465480094
MAC002076,51.47909048,-0.47135327
MAC002076,51.48732792,-0.45603579
MAC001484,51.65476531,-0.010722494
MAC001484,51.6656572,0.004655389
MAC001484,51.66157536,0.001709419
MAC001484,51.66297693,-0.0030146
MAC001484,51.65064348,-0.006731389
MAC001484,51.66095481,0.005857441
MAC001484,51.66054106,-0.011952841
MAC001484,51.66255148,0.004870322
MAC001484,51.66475075,-0.005739044
MAC001484,51.65741081,-0.011885508
MAC005054,51.43774826,0.01393132
MAC005054,51.43911351,-0.002295737
MAC005054,51.44572199,-0.001719836
MAC005054,51.44156322,0.011002464
MAC005054,51.44261441,0.004984337
MAC005054,51.43233315,0.012722111
MAC005054,51.4343019,0.015898383
MAC005054,51.43747793,0.002596077
MAC005054,51.4314494,-0.00199873
MAC005054,51.43483498,0.006379996
MAC004359,51.68252205,-0.130883313
MAC004359,51.68601322,-0.136690756
MAC004359,51.67828045,-0.135904171
MAC004359,51.69000002,-0.132341658
MAC004359,51.6885822,-0.132145047
MAC004359,51.68945559,-0.127806141
MAC004359,51.68101904,-0.141955688
MAC004359,51.69124349,-0.132322377
MAC004359,51.69283295,-0.136682993
MAC004359,51.69408377,-0.126975299
MAC000860,51.42242179,-0.196155519
MAC000860,51.42378337,-0.178661167
MAC000860,51.42898095,-0.190962726
MAC000860,51.4263869,-0.193442664
MAC000860,51.42189885,-0.178815493
MAC000860,51.42734626,-0.179549259
MAC000860,51.42117558,-0.196138531
MAC000860,51.43550331,-0.193048816
MAC000860,51.43635274,-0.18095047
MAC000860,51.42239732,-0.191857889
MAC001244,51.56757784,-0.489088548
MAC001244,51.55918959,-0.476810905
MAC001244,51.56014633,-0.479984884
MAC001244,51.56691043,-0.492241296
MAC001244,51.5598286,-0.475662495
MAC001244,51.55282747,-0.489940762
MAC001244,51.56083233,-0.477614719
MAC001244,51.55988016,-0.490447063
MAC001244,51.55974573,-0.472940797
MAC001244,51.55460015,-0.47435812
MAC000410,51.34806075,-0.505199963
MAC000410,51.36304254,-0.512820844
MAC000410,51.34840334,-0.503679295
MAC000410,51.36243063,-0.505339251
MAC000410,51.36326376,-0.496133366
MAC000410,51.3530059,-0.513824047
MAC000410,51.36157014,-0.503580891
MAC000410,51.36327379,-0.499539607
